28,  (0.0, -6.494804694057187E-15) ,  (-0.0, -1.0000000000000062) , 1.0, 20.000000000000128
29,  (0.0, -6.6058269965197035E-15) ,  (-0.0, -1.0000000000000064) , 1.0, 20.000000000000128
30,  (0.0, -6.71684929898222E-15) ,  (-0.0, -1.0000000000000067) , 1.0, 20.000000000000135
31,  (0.0, -7.160938508832285E-15) ,  (-0.0, -1.0000000000000067) , 1.0, 20.000000000000142
32,  (0.0, -7.2719608112948E-15) ,  (-0.0, -1.000000000000007) , 1.0, 20.000000000000142
33,  (0.0, -7.382983113757318E-15) ,  (-0.0, -1.0000000000000073) , 1.0, 20.000000000000146
34,  (0.0, -7.827072323607384E-15) ,  (-0.0, -1.0000000000000073) , 1.0, 20.000000000000156
35,  (0.0, -8.049116928532416E-15) ,  (-0.0, -1.0000000000000078) , 1.0, 20.00000000000016
36,  (0.0, -8.27116153345745E-15) ,  (-0.0, -1.000000000000008) , 1.0, 20.000000000000163
37,  (0.0, -8.382183835919967E-15) ,  (-0.0, -1.0000000000000082) , 1.0, 20.000000000000163
38,  (0.0, -8.493206138382484E-15) ,  (-0.0, -1.0000000000000084) , 1.0, 20.00000000000017
39,  (0.0, -8.93729534823255E-15) ,  (-0.0, -1.0000000000000084) , 1.0, 20.000000000000178
40,  (0.0, -9.048317650695067E-15) ,  (-0.0, -1.0000000000000089) , 1.0, 20.000000000000178
41,  (0.0, -9.159339953157584E-15) ,  (-0.0, -1.000000000000009) , 1.0, 20.00000000000018
42,  (0.0, -9.603429163007651E-15) ,  (-0.0, -1.000000000000009) , 1.0, 20.000000000000192
43,  (0.0, -9.825473767932684E-15) ,  (-0.0, -1.0000000000000095) , 1.0, 20.000000000000195
44,  (0.0, -1.0047518372857717E-14) ,  (-0.0, -1.0000000000000098) , 1.0, 20.0000000000002
45,  (0.0, -1.0158540675320234E-14) ,  (-0.0, -1.00000000000001) , 1.0, 20.0000000000002
46,  (0.0, -1.0269562977782752E-14) ,  (-0.0, -1.0000000000000102) , 1.0, 20.000000000000206
47,  (0.0, -1.0713652187632819E-14) ,  (-0.0, -1.0000000000000102) , 1.0, 20.000000000000213
48,  (0.0, -1.0824674490095336E-14) ,  (-0.0, -1.0000000000000107) , 1.0, 20.000000000000213
49,  (0.0, -1.0935696792557853E-14) ,  (-0.0, -1.0000000000000109) , 1.0, 20.000000000000217
50,  (0.0, -1.1379786002407921E-14) ,  (-0.0, -1.0000000000000109) , 1.0, 20.000000000000227
51,  (0.0, -1.1601830607332955E-14) ,  (-0.0, -1.0000000000000113) , 1.0, 20.00000000000023
52,  (0.0, -1.182387521225799E-14) ,  (-0.0, -1.0000000000000115) , 1.0, 20.000000000000234
53,  (0.0, -1.1934897514720507E-14) ,  (-0.0, -1.0000000000000118) , 1.0, 20.000000000000234
54,  (0.0, -1.2045919817183024E-14) ,  (-0.0, -1.000000000000012) , 1.0, 20.00000000000024
55,  (0.0, -1.2490009027033092E-14) ,  (-0.0, -1.000000000000012) , 1.0, 20.00000000000025
56,  (0.0, -1.2601031329495609E-14) ,  (-0.0, -1.0000000000000124) , 1.0, 20.00000000000025
57,  (0.0, -1.2712053631958126E-14) ,  (-0.0, -1.0000000000000127) , 1.0, 20.000000000000252
58,  (0.0, -1.3156142841808195E-14) ,  (-0.0, -1.0000000000000127) , 1.0, 20.000000000000263
59,  (0.0, -1.337818744673323E-14) ,  (-0.0, -1.000000000000013) , 1.0, 20.000000000000266
60,  (0.0, -1.3600232051658264E-14) ,  (-0.0, -1.0000000000000133) , 1.0, 20.00000000000027
61,  (0.0, -1.3711254354120781E-14) ,  (-0.0, -1.0000000000000135) , 1.0, 20.00000000000027
62,  (0.0, -1.3822276656583298E-14) ,  (-0.0, -1.0000000000000138) , 1.0, 20.000000000000277
63,  (0.0, -1.4266365866433366E-14) ,  (-0.0, -1.0000000000000138) , 1.0, 20.000000000000284
64,  (0.0, -1.4377388168895884E-14) ,  (-0.0, -1.0000000000000142) , 1.0, 20.000000000000284
65,  (0.0, -1.4488410471358403E-14) ,  (-0.0, -1.0000000000000144) , 1.0, 20.000000000000288
66,  (0.0, -1.4932499681208472E-14) ,  (-0.0, -1.0000000000000144) , 1.0, 20.0000000000003
67,  (0.0, -1.5154544286133507E-14) ,  (-0.0, -1.0000000000000149) , 1.0, 20.000000000000302
68,  (0.0, -1.537658889105854E-14) ,  (-0.0, -1.000000000000015) , 1.0, 20.000000000000306
69,  (0.0, -1.548761119352106E-14) ,  (-0.0, -1.0000000000000153) , 1.0, 20.000000000000306
70,  (0.0, -1.559863349598358E-14) ,  (-0.0, -1.0000000000000155) , 1.0, 20.000000000000313
71,  (0.0, -1.6042722705833648E-14) ,  (-0.0, -1.0000000000000155) , 1.0, 20.00000000000032
72,  (0.0, -1.6153745008296167E-14) ,  (-0.0, -1.000000000000016) , 1.0, 20.00000000000032
73,  (0.0, -1.6264767310758685E-14) ,  (-0.0, -1.0000000000000162) , 1.0, 20.000000000000323
74,  (0.0, -1.6708856520608754E-14) ,  (-0.0, -1.0000000000000162) , 1.0, 20.000000000000334
75,  (0.0, -1.693090112553379E-14) ,  (-0.0, -1.0000000000000167) , 1.0, 20.000000000000338
76,  (0.0, -1.7152945730458823E-14) ,  (-0.0, -1.0000000000000169) , 1.0, 20.00000000000034
77,  (0.0, -1.7263968032921342E-14) ,  (-0.0, -1.000000000000017) , 1.0, 20.00000000000034
78,  (0.0, -1.737499033538386E-14) ,  (-0.0, -1.0000000000000173) , 1.0, 20.000000000000348
79,  (0.0, -1.781907954523393E-14) ,  (-0.0, -1.0000000000000173) , 1.0, 20.000000000000355
80,  (0.0, -1.793010184769645E-14) ,  (-0.0, -1.0000000000000178) , 1.0, 20.000000000000355
81,  (0.0, -1.8041124150158967E-14) ,  (-0.0, -1.000000000000018) , 1.0, 20.00000000000036
82,  (0.0, -1.848521336000904E-14) ,  (-0.0, -1.000000000000018) , 1.0, 20.00000000000037
83,  (0.0, -1.8707257964934074E-14) ,  (-0.0, -1.0000000000000184) , 1.0, 20.000000000000373
84,  (0.0, -1.8929302569859108E-14) ,  (-0.0, -1.0000000000000187) , 1.0, 20.000000000000377
85,  (0.0, -1.9040324872321627E-14) ,  (-0.0, -1.0000000000000189) , 1.0, 20.000000000000377
86,  (0.0, -1.9151347174784146E-14) ,  (-0.0, -1.000000000000019) , 1.0, 20.000000000000384
87,  (0.0, -1.9595436384634218E-14) ,  (-0.0, -1.000000000000019) , 1.0, 20.00000000000039
88,  (0.0, -1.9706458687096737E-14) ,  (-0.0, -1.0000000000000195) , 1.0, 20.00000000000039
89,  (0.0, -1.9817480989559256E-14) ,  (-0.0, -1.0000000000000198) , 1.0, 20.000000000000394
90,  (0.0, -2.0261570199409328E-14) ,  (-0.0, -1.0000000000000198) , 1.0, 20.000000000000405
91,  (0.0, -2.0483614804334362E-14) ,  (-0.0, -1.0000000000000202) , 1.0, 20.00000000000041
92,  (0.0, -2.0705659409259397E-14) ,  (-0.0, -1.0000000000000204) , 1.0, 20.000000000000412
93,  (0.0, -2.0816681711721915E-14) ,  (-0.0, -1.0000000000000207) , 1.0, 20.000000000000412
94,  (0.0, -2.0927704014184434E-14) ,  (-0.0, -1.0000000000000209) , 1.0, 20.00000000000042
95,  (0.0, -2.1371793224034506E-14) ,  (-0.0, -1.0000000000000209) , 1.0, 20.000000000000426
96,  (0.0, -2.1482815526497025E-14) ,  (-0.0, -1.0000000000000213) , 1.0, 20.000000000000426
97,  (0.0, -2.1593837828959544E-14) ,  (-0.0, -1.0000000000000215) , 1.0, 20.00000000000043
98,  (0.0, -2.2037927038809616E-14) ,  (-0.0, -1.0000000000000215) , 1.0, 20.00000000000044
99,  (0.0, -2.2259971643734654E-14) ,  (-0.0, -1.000000000000022) , 1.0, 20.000000000000444
100,  (0.0, -2.248201624865969E-14) ,  (-0.0, -1.0000000000000222) , 1.0, 20.000000000000448
101,  (0.0, -2.259303855112221E-14) ,  (-0.0, -1.0000000000000224) , 1.0, 20.000000000000448
102,  (0.0, -2.270406085358473E-14) ,  (-0.0, -1.0000000000000226) , 1.0, 20.000000000000455
103,  (0.0, -2.31481500634348E-14) ,  (-0.0, -1.0000000000000226) , 1.0, 20.000000000000462
104,  (0.0, -2.325917236589732E-14) ,  (-0.0, -1.000000000000023) , 1.0, 20.000000000000462
105,  (0.0, -2.337019466835984E-14) ,  (-0.0, -1.0000000000000233) , 1.0, 20.000000000000465
106,  (0.0, -2.381428387820991E-14) ,  (-0.0, -1.0000000000000233) , 1.0, 20.000000000000476
107,  (0.0, -2.4036328483134948E-14) ,  (-0.0, -1.0000000000000238) , 1.0, 20.00000000000048
108,  (0.0, -2.4258373088059986E-14) ,  (-0.0, -1.000000000000024) , 1.0, 20.000000000000483
109,  (0.0, -2.4369395390522505E-14) ,  (-0.0, -1.0000000000000242) , 1.0, 20.000000000000483
110,  (0.0, -2.4480417692985024E-14) ,  (-0.0, -1.0000000000000244) , 1.0, 20.00000000000049
111,  (0.0, -2.4924506902835096E-14) ,  (-0.0, -1.0000000000000244) , 1.0, 20.000000000000497
112,  (0.0, -2.5035529205297614E-14) ,  (-0.0, -1.0000000000000249) , 1.0, 20.000000000000497
113,  (0.0, -2.5146551507760133E-14) ,  (-0.0, -1.000000000000025) , 1.0, 20.0000000000005
114,  (0.0, -2.559064071761021E-14) ,  (-0.0, -1.000000000000025) , 1.0, 20.00000000000051
115,  (0.0, -2.5812685322535246E-14) ,  (-0.0, -1.0000000000000255) , 1.0, 20.000000000000515
116,  (0.0, -2.6034729927460284E-14) ,  (-0.0, -1.0000000000000258) , 1.0, 20.00000000000052
117,  (0.0, -2.6145752229922803E-14) ,  (-0.0, -1.000000000000026) , 1.0, 20.00000000000052
118,  (0.0, -2.625677453238532E-14) ,  (-0.0, -1.0000000000000262) , 1.0, 20.000000000000526
119,  (0.0, -2.6700863742235397E-14) ,  (-0.0, -1.0000000000000262) , 1.0, 20.000000000000533
120,  (0.0, -2.6811886044697915E-14) ,  (-0.0, -1.0000000000000266) , 1.0, 20.000000000000533
121,  (0.0, -2.6922908347160434E-14) ,  (-0.0, -1.0000000000000269) , 1.0, 20.000000000000536
122,  (0.0, -2.736699755701051E-14) ,  (-0.0, -1.0000000000000269) , 1.0, 20.000000000000547
123,  (0.0, -2.7589042161935547E-14) ,  (-0.0, -1.0000000000000273) , 1.0, 20.00000000000055
124,  (0.0, -2.7811086766860585E-14) ,  (-0.0, -1.0000000000000275) , 1.0, 20.000000000000554
125,  (0.0, -2.7922109069323104E-14) ,  (-0.0, -1.0000000000000278) , 1.0, 20.000000000000554
126,  (0.0, -2.8033131371785622E-14) ,  (-0.0, -1.000000000000028) , 1.0, 20.00000000000056
127,  (0.0, -2.8477220581635694E-14) ,  (-0.0, -1.000000000000028) , 1.0, 20.00000000000057
128,  (0.0, -2.858824288409821E-14) ,  (-0.0, -1.0000000000000284) , 1.0, 20.00000000000057
129,  (0.0, -2.869926518656073E-14) ,  (-0.0, -1.0000000000000286) , 1.0, 20.000000000000572
130,  (0.0, -2.914335439641081E-14) ,  (-0.0, -1.0000000000000286) , 1.0, 20.000000000000583
131,  (0.0, -2.9365399001335845E-14) ,  (-0.0, -1.000000000000029) , 1.0, 20.000000000000586
132,  (0.0, -2.958744360626088E-14) ,  (-0.0, -1.0000000000000293) , 1.0, 20.00000000000059
133,  (0.0, -2.9698465908723404E-14) ,  (-0.0, -1.0000000000000295) , 1.0, 20.00000000000059
134,  (0.0, -2.9809488211185926E-14) ,  (-0.0, -1.0000000000000298) , 1.0, 20.000000000000597
135,  (0.0, -3.0253577421036E-14) ,  (-0.0, -1.0000000000000298) , 1.0, 20.000000000000604
136,  (0.0, -3.0364599723498524E-14) ,  (-0.0, -1.0000000000000302) , 1.0, 20.000000000000604
137,  (0.0, -3.0475622025961046E-14) ,  (-0.0, -1.0000000000000304) , 1.0, 20.000000000000608
138,  (0.0, -3.091971123581112E-14) ,  (-0.0, -1.0000000000000304) , 1.0, 20.000000000000618
139,  (0.0, -3.114175584073616E-14) ,  (-0.0, -1.0000000000000309) , 1.0, 20.00000000000062
140,  (0.0, -3.1363800445661196E-14) ,  (-0.0, -1.000000000000031) , 1.0, 20.000000000000625
141,  (0.0, -3.147482274812372E-14) ,  (-0.0, -1.0000000000000313) , 1.0, 20.000000000000625
142,  (0.0, -3.158584505058624E-14) ,  (-0.0, -1.0000000000000315) , 1.0, 20.000000000000632
143,  (0.0, -3.2029934260436315E-14) ,  (-0.0, -1.0000000000000315) , 1.0, 20.00000000000064
144,  (0.0, -3.214095656289884E-14) ,  (-0.0, -1.000000000000032) , 1.0, 20.00000000000064
145,  (0.0, -3.225197886536136E-14) ,  (-0.0, -1.0000000000000322) , 1.0, 20.000000000000643
146,  (0.0, -3.2696068075211434E-14) ,  (-0.0, -1.0000000000000322) , 1.0, 20.000000000000654
147,  (0.0, -3.291811268013647E-14) ,  (-0.0, -1.0000000000000326) , 1.0, 20.000000000000657
148,  (0.0, -3.314015728506151E-14) ,  (-0.0, -1.0000000000000329) , 1.0, 20.00000000000066
149,  (0.0, -3.325117958752403E-14) ,  (-0.0, -1.000000000000033) , 1.0, 20.00000000000066
150,  (0.0, -3.3362201889986554E-14) ,  (-0.0, -1.0000000000000333) , 1.0, 20.000000000000668
151,  (0.0, -3.380629109983663E-14) ,  (-0.0, -1.0000000000000333) , 1.0, 20.000000000000675
152,  (0.0, -3.391731340229915E-14) ,  (-0.0, -1.0000000000000338) , 1.0, 20.000000000000675
153,  (0.0, -3.402833570476167E-14) ,  (-0.0, -1.000000000000034) , 1.0, 20.00000000000068
154,  (0.0, -3.447242491461175E-14) ,  (-0.0, -1.000000000000034) , 1.0, 20.00000000000069
155,  (0.0, -3.4694469519536786E-14) ,  (-0.0, -1.0000000000000344) , 1.0, 20.000000000000693
156,  (0.0, -3.4916514124461823E-14) ,  (-0.0, -1.0000000000000346) , 1.0, 20.000000000000696
157,  (0.0, -3.5027536426924345E-14) ,  (-0.0, -1.0000000000000349) , 1.0, 20.000000000000696
158,  (0.0, -3.513855872938687E-14) ,  (-0.0, -1.000000000000035) , 1.0, 20.000000000000703
159,  (0.0, -3.558264793923694E-14) ,  (-0.0, -1.000000000000035) , 1.0, 20.00000000000071
160,  (0.0, -3.5693670241699464E-14) ,  (-0.0, -1.0000000000000355) , 1.0, 20.00000000000071
161,  (0.0, -3.5804692544161986E-14) ,  (-0.0, -1.0000000000000357) , 1.0, 20.000000000000714
162,  (0.0, -3.624878175401207E-14) ,  (-0.0, -1.0000000000000357) , 1.0, 20.000000000000725
163,  (0.0, -3.6470826358937105E-14) ,  (-0.0, -1.0000000000000362) , 1.0, 20.00000000000073
164,  (0.0, -3.669287096386214E-14) ,  (-0.0, -1.0000000000000364) , 1.0, 20.000000000000732
165,  (0.0, -3.6803893266324665E-14) ,  (-0.0, -1.0000000000000366) , 1.0, 20.000000000000732
166,  (0.0, -3.691491556878719E-14) ,  (-0.0, -1.0000000000000369) , 1.0, 20.00000000000074
167,  (0.0, -3.735900477863727E-14) ,  (-0.0, -1.0000000000000369) , 1.0, 20.000000000000746
168,  (0.0, -3.747002708109979E-14) ,  (-0.0, -1.0000000000000373) , 1.0, 20.000000000000746
169,  (0.0, -3.758104938356231E-14) ,  (-0.0, -1.0000000000000375) , 1.0, 20.00000000000075
170,  (0.0, -3.8025138593412394E-14) ,  (-0.0, -1.0000000000000375) , 1.0, 20.00000000000076
171,  (0.0, -3.824718319833743E-14) ,  (-0.0, -1.000000000000038) , 1.0, 20.000000000000764
172,  (0.0, -3.846922780326247E-14) ,  (-0.0, -1.0000000000000382) , 1.0, 20.000000000000767
173,  (0.0, -3.858025010572499E-14) ,  (-0.0, -1.0000000000000384) , 1.0, 20.000000000000767
174,  (0.0, -3.8691272408187513E-14) ,  (-0.0, -1.0000000000000386) , 1.0, 20.000000000000774
175,  (0.0, -3.9135361618037595E-14) ,  (-0.0, -1.0000000000000386) , 1.0, 20.00000000000078
176,  (0.0, -3.9246383920500117E-14) ,  (-0.0, -1.000000000000039) , 1.0, 20.00000000000078
177,  (0.0, -3.935740622296264E-14) ,  (-0.0, -1.0000000000000393) , 1.0, 20.000000000000785
178,  (0.0, -3.980149543281272E-14) ,  (-0.0, -1.0000000000000393) , 1.0, 20.000000000000796
179,  (0.0, -4.002354003773776E-14) ,  (-0.0, -1.0000000000000397) , 1.0, 20.0000000000008
180,  (0.0, -4.0245584642662795E-14) ,  (-0.0, -1.00000000000004) , 1.0, 20.000000000000803
181,  (0.0, -4.035660694512532E-14) ,  (-0.0, -1.0000000000000402) , 1.0, 20.000000000000803
182,  (0.0, -4.046762924758784E-14) ,  (-0.0, -1.0000000000000404) , 1.0, 20.00000000000081
183,  (0.0, -4.091171845743792E-14) ,  (-0.0, -1.0000000000000404) , 1.0, 20.000000000000817
184,  (0.0, -4.102274075990044E-14) ,  (-0.0, -1.0000000000000409) , 1.0, 20.000000000000817
185,  (0.0, -4.1133763062362965E-14) ,  (-0.0, -1.000000000000041) , 1.0, 20.00000000000082
186,  (0.0, -4.1577852272213046E-14) ,  (-0.0, -1.000000000000041) , 1.0, 20.00000000000083
187,  (0.0, -4.1799896877138084E-14) ,  (-0.0, -1.0000000000000415) , 1.0, 20.000000000000835
188,  (0.0, -4.202194148206312E-14) ,  (-0.0, -1.0000000000000417) , 1.0, 20.00000000000084
189,  (0.0, -4.2132963784525644E-14) ,  (-0.0, -1.000000000000042) , 1.0, 20.00000000000084
190,  (0.0, -4.2243986086988166E-14) ,  (-0.0, -1.0000000000000422) , 1.0, 20.000000000000846
191,  (0.0, -4.268807529683825E-14) ,  (-0.0, -1.0000000000000422) , 1.0, 20.000000000000853
iteration times: 191
